x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.17,2024-02-17 00:00:00,ON,2024,2,17,-5.1,,-6.9,,-3.3,,0,,,,,,,,24,,72,,0,,23.1,,48,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.18,2024-02-18 00:00:00,ON,2024,2,18,-2.4,,-5.3,,0.5,,0,,,,,,,,23,,63,,0,,20.4,,48,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.19,2024-02-19 00:00:00,ON,2024,2,19,-5,,-8.9,,-1.1,,0,,,,,,,,32,,33,,0,,23,,48,,73,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.20,2024-02-20 00:00:00,ON,2024,2,20,-1,,-5.3,,3.3,,0,,,,,,,,,M,,M,0,,19,,46,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.21,2024-02-21 00:00:00,ON,2024,2,21,3.2,,-0.7,,7.1,,0,,,,,,,,,M,,M,0,,14.8,,56,,88,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.22,2024-02-22 00:00:00,ON,2024,2,22,4,,-0.6,,8.6,,0,,,,,,,,,M,,M,0,,14,,62,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.23,2024-02-23 00:00:00,ON,2024,2,23,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.24,2024-02-24 00:00:00,ON,2024,2,24,,M,,M,,M,,M,,,,,,,,M,,M,,M,,M,,M,,M
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.25,2024-02-25 00:00:00,ON,2024,2,25,0.2,,-4,,4.3,,0,,,,,,,,21,,45,,0,,17.8,,59,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.26,2024-02-26 00:00:00,ON,2024,2,26,3.5,,-0.2,,7.1,,0,,,,,,,,5,,42,,0,,14.5,,45,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.27,2024-02-27 00:00:00,ON,2024,2,27,7.8,,3.1,,12.5,,18.5,,,,,,,,32,,41,,0,,10.2,,69,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.28,2024-02-28 00:00:00,ON,2024,2,28,3.3,,-4.6,,11.2,,7.5,,,,,,,,30,,80,,0,,14.7,,49,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.2.29,2024-02-29 00:00:00,ON,2024,2,29,-3.9,,-6,,-1.7,,0,,,,,,,,28,,61,,0,,21.9,,41,,65,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.1,2024-03-01 00:00:00,ON,2024,3,1,2.4,,-3,,7.8,,0,,,,,,,,5,,35,,0,,15.6,,35,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.2,2024-03-02 00:00:00,ON,2024,3,2,4.6,,3.8,,5.3,,0.2,,,,,,,,,M,,M,0,,13.4,,74,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.3,2024-03-03 00:00:00,ON,2024,3,3,5.5,,4.1,,6.8,,0,,,,,,,,5,,45,,0,,12.5,,92,,100,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.4,2024-03-04 00:00:00,ON,2024,3,4,7.3,,3.2,,11.4,,0,,,,,,,,5,,45,,0,,10.7,,75,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.5,2024-03-05 00:00:00,ON,2024,3,5,7.4,,2.7,,12.1,,2.2,,,,,,,,32,,42,,0,,10.6,,69,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.6,2024-03-06 00:00:00,ON,2024,3,6,6.5,,4.2,,8.7,,0.4,,,,,,,,3,,48,,0,,11.5,,60,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.7,2024-03-07 00:00:00,ON,2024,3,7,5.3,,3,,7.6,,0,,,,,,,,5,,41,,0,,12.7,,48,,68,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.8,2024-03-08 00:00:00,ON,2024,3,8,5.5,,3.5,,7.4,,0.2,,,,,,,,6,,59,,0,,12.5,,58,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.9,2024-03-09 00:00:00,ON,2024,3,9,5.9,,3.7,,8,,12.7,,,,,,,,22,,46,,0,,12.1,,76,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.10,2024-03-10 00:00:00,ON,2024,3,10,1.7,,-1.1,,4.4,,0,,,,,,,,30,,63,,0,,16.3,,59,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.11,2024-03-11 00:00:00,ON,2024,3,11,4.3,,-0.4,,8.9,,0,,,,,,,,32,,67,,0,,13.7,,31,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.12,2024-03-12 00:00:00,ON,2024,3,12,5.7,,-0.5,,11.9,,0,,,,,,,,,M,,M,0,,12.3,,46,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.13,2024-03-13 00:00:00,ON,2024,3,13,12,,3.2,,20.7,,0,,,,,,,,30,,42,,0,,6,,20,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.14,2024-03-14 00:00:00,ON,2024,3,14,5.3,,2.4,,8.1,,16.4,,,,,,,,6,,63,,0,,12.7,,68,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.15,2024-03-15 00:00:00,ON,2024,3,15,6.3,,1.7,,10.8,,0,,,,,,,,32,,46,,0,,11.7,,65,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.16,2024-03-16 00:00:00,ON,2024,3,16,4.7,,1.1,,8.3,,2.2,,,,,,,,,M,,M,0,,13.3,,71,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.17,2024-03-17 00:00:00,ON,2024,3,17,3.3,,-0.1,,6.7,,1,,,,,,,,30,,58,,0,,14.7,,51,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.18,2024-03-18 00:00:00,ON,2024,3,18,0.7,,-1.3,,2.6,,0,,,,,,,,30,,54,,0,,17.3,,52,,74,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.19,2024-03-19 00:00:00,ON,2024,3,19,0.7,,-1,,2.3,,0.2,,,,,,,,24,,48,,0,,17.3,,65,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.20,2024-03-20 00:00:00,ON,2024,3,20,-1.2,,-4.4,,2.1,,0,,,,,,,,29,,76,,0,,19.2,,35,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.21,2024-03-21 00:00:00,ON,2024,3,21,-2.6,,-5.8,,0.6,,0,,,,,,,,30,,54,,0,,20.6,,33,,58,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.22,2024-03-22 00:00:00,ON,2024,3,22,-3.5,,-5.3,,-1.6,,2,,,,,,,,5,,52,,0,,21.5,,55,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.23,2024-03-23 00:00:00,ON,2024,3,23,-1.2,,-5.8,,3.4,,0,,,,,,,,33,,52,,0,,19.2,,41,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.24,2024-03-24 00:00:00,ON,2024,3,24,-2.3,,-5.2,,0.7,,0,,,,,,,,9,,41,,0,,20.3,,41,,63,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.25,2024-03-25 00:00:00,ON,2024,3,25,3.7,,0.6,,6.8,,0,,,,,,,,5,,61,,0,,14.3,,60,,78,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.26,2024-03-26 00:00:00,ON,2024,3,26,6,,4.8,,7.2,,4.5,,,,,,,,5,,46,,0,,12,,69,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.27,2024-03-27 00:00:00,ON,2024,3,27,6,,3.4,,8.6,,0.4,,,,,,,,21,,46,,0,,12,,54,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.28,2024-03-28 00:00:00,ON,2024,3,28,4.5,,1.5,,7.5,,0,,,,,,,,30,,37,,0,,13.5,,37,,78,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.29,2024-03-29 00:00:00,ON,2024,3,29,4.1,,0.6,,7.6,,0,,,,,,,,31,,58,,0,,13.9,,38,,69,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.30,2024-03-30 00:00:00,ON,2024,3,30,2.8,,-1.1,,6.7,,0,,,,,,,,,M,,M,0,,15.2,,45,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.3.31,2024-03-31 00:00:00,ON,2024,3,31,4.5,,1.7,,7.2,,0,,,,,,,,33,,46,,0,,13.5,,58,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.1,2024-04-01 00:00:00,ON,2024,4,1,6,,3,,8.9,,0,,,,,,,,5,,46,,0,,12,,53,,78,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.2,2024-04-02 00:00:00,ON,2024,4,2,6,,4.8,,7.1,,7.7,,,,,,,,6,,84,,0,,12,,63,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.3,2024-04-03 00:00:00,ON,2024,4,3,3.6,,1.6,,5.6,,52.5,,,,,,,,6,,87,,0,,14.4,,93,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.4,2024-04-04 00:00:00,ON,2024,4,4,2.6,,1.3,,3.8,,2.1,,,,,,,,6,,63,,0,,15.4,,77,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.5,2024-04-05 00:00:00,ON,2024,4,5,4.1,,1.3,,6.8,,0,,,,,,,,31,,54,,0,,13.9,,62,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.6,2024-04-06 00:00:00,ON,2024,4,6,8.7,,4.4,,13,,0,,,,,,,,32,,46,,0,,9.3,,40,,78,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.7,2024-04-07 00:00:00,ON,2024,4,7,7.7,,4.3,,11,,0,,,,,,,,,M,,M,0,,10.3,,41,,70,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.8,2024-04-08 00:00:00,ON,2024,4,8,7.3,,4.1,,10.5,,0,,,,,,,,6,,39,,0,,10.7,,49,,89,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.9,2024-04-09 00:00:00,ON,2024,4,9,8.4,,3.4,,13.3,,0,,,,,,,,6,,39,,0,,9.6,,59,,90,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.10,2024-04-10 00:00:00,ON,2024,4,10,10.8,,6.9,,14.7,,0,,,,,,,,33,,33,,0,,7.2,,48,,88,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.11,2024-04-11 00:00:00,ON,2024,4,11,10,,7.3,,12.6,,23,,,,,,,,7,,58,,0,,8,,68,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.12,2024-04-12 00:00:00,ON,2024,4,12,8.5,,5.4,,11.5,,12.4,,,,,,,,30,,59,,0,,9.5,,74,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.13,2024-04-13 00:00:00,ON,2024,4,13,8.4,,4.7,,12,,0.2,,,,,,,,29,,80,,0,,9.6,,44,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.14,2024-04-14 00:00:00,ON,2024,4,14,9.6,,6.1,,13.1,,6,,,,,,,,6,,32,,0,,8.4,,65,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.15,2024-04-15 00:00:00,ON,2024,4,15,12,,6.6,,17.3,,0,,,,,,,,29,,63,,0,,6,,30,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.16,2024-04-16 00:00:00,ON,2024,4,16,10.5,,8.1,,12.9,,0,,,,,,,,32,,37,,0,,7.5,,47,,63,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.17,2024-04-17 00:00:00,ON,2024,4,17,7.4,,5.1,,9.6,,15.6,,,,,,,,6,,80,,0,,10.6,,59,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.18,2024-04-18 00:00:00,ON,2024,4,18,9.8,,6.3,,13.3,,0,,,,,,,,28,,42,,0,,8.2,,69,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.19,2024-04-19 00:00:00,ON,2024,4,19,10.8,,6.2,,15.3,,1.3,,,,,,,,30,,59,,0,,7.2,,45,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.20,2024-04-20 00:00:00,ON,2024,4,20,5.9,,3.8,,8,,0.2,,,,,,,,30,,58,,0,,12.1,,47,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.21,2024-04-21 00:00:00,ON,2024,4,21,7.2,,4.4,,10,,0,,,,,,,,31,,58,,0,,10.8,,40,,66,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.22,2024-04-22 00:00:00,ON,2024,4,22,6.9,,2.3,,11.4,,0,,,,,,,,31,,33,,0,,11.1,,34,,76,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.23,2024-04-23 00:00:00,ON,2024,4,23,9.4,,6.1,,12.6,,1.2,,,,,,,,22,,67,,0,,8.6,,60,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.24,2024-04-24 00:00:00,ON,2024,4,24,6.8,,3.6,,10,,0,,,,,,,,33,,48,,0,,11.2,,44,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.25,2024-04-25 00:00:00,ON,2024,4,25,4.1,,1.7,,6.4,,0,,,,,,,,5,,39,,0,,13.9,,42,,66,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.26,2024-04-26 00:00:00,ON,2024,4,26,6,,2.3,,9.6,,0,,,,,,,,5,,58,,0,,12,,46,,74,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.27,2024-04-27 00:00:00,ON,2024,4,27,9.2,,7.2,,11.1,,4.1,,,,,,,,5,,46,,0,,8.8,,67,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.28,2024-04-28 00:00:00,ON,2024,4,28,14.5,,9.5,,19.5,,4,,,,,,,,,M,,M,0,,3.5,,78,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.29,2024-04-29 00:00:00,ON,2024,4,29,10.4,,7.4,,13.3,,7.8,,,,,,,,32,,72,,0,,7.6,,78,,93,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.4.30,2024-04-30 00:00:00,ON,2024,4,30,9.4,,7,,11.8,,1.7,,,,,,,,,M,,M,0,,8.6,,79,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.1,2024-05-01 00:00:00,ON,2024,5,1,11,,6.8,,15.1,,0.2,,,,,,,,6,,33,,0,,7,,71,,100,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.2,2024-05-02 00:00:00,ON,2024,5,2,13.2,,8.6,,17.7,,0,,,,,,,,32,,45,,0,,4.8,,57,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.3,2024-05-03 00:00:00,ON,2024,5,3,13.1,,10.6,,15.6,,3.2,,,,,,,,5,,61,,0,,4.9,,70,,87,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.4,2024-05-04 00:00:00,ON,2024,5,4,13.2,,9.1,,17.3,,0,,,,,,,,5,,48,,0,,4.8,,73,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.5,2024-05-05 00:00:00,ON,2024,5,5,11,,7.5,,14.5,,2.9,,,,,,,,,M,,M,0,,7,,88,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.6,2024-05-06 00:00:00,ON,2024,5,6,13.8,,8.3,,19.3,,0,,,,,,,,33,,32,,0,,4.2,,26,,70,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.7,2024-05-07 00:00:00,ON,2024,5,7,12.2,,7.1,,17.3,,4.5,,,,,,,,5,,41,,0,,5.8,,50,,75,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.8,2024-05-08 00:00:00,ON,2024,5,8,15.8,,9.9,,21.6,,0.7,,,,,,,,29,,68,,0,,2.2,,51,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.9,2024-05-09 00:00:00,ON,2024,5,9,11.9,,9.2,,14.5,,0,,,,,,,,,M,,M,0,,6.1,,42,,85,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.10,2024-05-10 00:00:00,ON,2024,5,10,12,,9.4,,14.6,,0,,,,,,,,6,,33,,0,,6,,51,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.11,2024-05-11 00:00:00,ON,2024,5,11,10.7,,8.2,,13.2,,1.7,,,,,,,,5,,41,,0,,7.3,,74,,94,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.12,2024-05-12 00:00:00,ON,2024,5,12,13.9,,10.2,,17.5,,0,,,,,,,,31,,39,,0,,4.1,,58,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.13,2024-05-13 00:00:00,ON,2024,5,13,15.4,,9.5,,21.3,,0.2,,,,,,,,,M,,M,0,,2.6,,56,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.14,2024-05-14 00:00:00,ON,2024,5,14,16.5,,11.3,,21.6,,0,,,,,,,,4,,33,,0,,1.5,,48,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.15,2024-05-15 00:00:00,ON,2024,5,15,15.4,,11.8,,18.9,,0,,,,,,,,6,,32,,0,,2.6,,59,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.16,2024-05-16 00:00:00,ON,2024,5,16,15.1,,11.2,,18.9,,0,,,,,,,,,M,,M,0,,2.9,,57,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.17,2024-05-17 00:00:00,ON,2024,5,17,15.4,,13.8,,17,,7,,,,,,,,6,,35,,0,,2.6,,83,,95,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.18,2024-05-18 00:00:00,ON,2024,5,18,15.2,,12,,18.3,,0.2,,,,,,,,6,,32,,0,,2.8,,84,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.19,2024-05-19 00:00:00,ON,2024,5,19,15.5,,11.6,,19.4,,0,,,,,,,,5,,35,,0,,2.5,,82,,100,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.20,2024-05-20 00:00:00,ON,2024,5,20,18.5,,13.4,,23.6,,0,,,,,,,,6,,33,,0.5,,0,,50,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.21,2024-05-21 00:00:00,ON,2024,5,21,22.2,,16.5,,27.9,,0,,,,,,,,31,,45,,4.2,,0,,49,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.22,2024-05-22 00:00:00,ON,2024,5,22,21,,17.1,,24.9,,0,,,,,,,,20,,46,,3,,0,,58,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.23,2024-05-23 00:00:00,ON,2024,5,23,19.7,,14.8,,24.6,,0.2,,,,,,,,32,,41,,1.7,,0,,34,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.24,2024-05-24 00:00:00,ON,2024,5,24,20.3,,13.9,,26.7,,0,,,,,,,,29,,46,,2.3,,0,,32,,77,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.25,2024-05-25 00:00:00,ON,2024,5,25,15,,12.8,,17.1,,7.4,,,,,,,,5,,45,,0,,3,,61,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.26,2024-05-26 00:00:00,ON,2024,5,26,16,,11.7,,20.3,,3.3,,,,,,,,6,,59,,0,,2,,72,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.27,2024-05-27 00:00:00,ON,2024,5,27,18.2,,15.1,,21.2,,23.1,,,,,,,,24,,54,,0.2,,0,,65,,98,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.28,2024-05-28 00:00:00,ON,2024,5,28,16.9,,13.7,,20.1,,12.1,,,,,,,,31,,45,,0,,1.1,,65,,96,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.29,2024-05-29 00:00:00,ON,2024,5,29,16.4,,13.3,,19.5,,0,,,,,,,,31,,45,,0,,1.6,,40,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.30,2024-05-30 00:00:00,ON,2024,5,30,14.7,,10.3,,19.1,,0,,,,,,,,32,,42,,0,,3.3,,34,,65,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.5.31,2024-05-31 00:00:00,ON,2024,5,31,14.3,,8.9,,19.6,,0,,,,,,,,19,,33,,0,,3.7,,50,,83,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.1,2024-06-01 00:00:00,ON,2024,6,1,17.6,,11.8,,23.3,,0,,,,,,,,,M,,M,0,,0.4,,42,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.2,2024-06-02 00:00:00,ON,2024,6,2,16,,14.2,,17.7,,3,,,,,,,,5,,50,,0,,2,,55,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.3,2024-06-03 00:00:00,ON,2024,6,3,17,,14.6,,19.3,,0.2,,,,,,,,6,,32,,0,,1,,82,,100,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.4,2024-06-04 00:00:00,ON,2024,6,4,19.3,,16.1,,22.4,,0,,,,,,,,6,,32,,1.3,,0,,71,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.5,2024-06-05 00:00:00,ON,2024,6,5,20,,17.4,,22.6,,1.4,,,,,,,,5,,37,,2,,0,,72,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.6,2024-06-06 00:00:00,ON,2024,6,6,21.2,,16.2,,26.2,,1.9,,,,,,,,30,,46,,3.2,,0,,35,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.7,2024-06-07 00:00:00,ON,2024,6,7,16.9,,14.5,,19.3,,4.7,,,,,,,,30,,58,,0,,1.1,,60,,86,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.8,2024-06-08 00:00:00,ON,2024,6,8,16.2,,10.3,,22,,4.3,,,,,,,,30,,58,,0,,1.8,,47,,99,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.9,2024-06-09 00:00:00,ON,2024,6,9,14.3,,9.5,,19,,3,,,,,,,,30,,59,,0,,3.7,,55,,100,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.10,2024-06-10 00:00:00,ON,2024,6,10,14.8,,12,,17.5,,0,,,,,,,,31,,50,,0,,3.2,,57,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.11,2024-06-11 00:00:00,ON,2024,6,11,13.4,,11.6,,15.1,,0,,,,,,,,,M,,M,0,,4.6,,66,,91,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.12,2024-06-12 00:00:00,ON,2024,6,12,14.6,,10.6,,18.5,,0,,,,,,,,6,,32,,0,,3.4,,74,,97,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.13,2024-06-13 00:00:00,ON,2024,6,13,19.4,,13.9,,24.9,,4.2,,,,,,,,21,,48,,1.4,,0,,64,,92,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.14,2024-06-14 00:00:00,ON,2024,6,14,18.9,,14,,23.8,,0,,,,,,,,32,,54,,0.9,,0,,40,,84,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.15,2024-06-15 00:00:00,ON,2024,6,15,17.2,,13.5,,20.8,,0,,,,,,,,32,,33,,0,,0.8,,49,,80,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.16,2024-06-16 00:00:00,ON,2024,6,16,15,,10.5,,19.4,,0,,,,,,,,5,,48,,0,,3,,57,,82,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2024.6.17,2024-06-17 00:00:00,ON,2024,6,17,19.7,,12.8,,26.5,,0,,,,,,,,22,,46,,1.7,,0,,68,,92,
